blh,type,family,common_name,genus,organism,primer,OTU ,sequences,blh_mix_count,time_period,year,date,region,state,host_plant,BCTV,CPt,S_citri
35,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,2,6,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,1
35,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,10,2,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,1
35,Tree,Pinaceae,Hemlock,Tsuga,Tsuga mertensiana,trnF,1,21,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,1
33,Weed,Amaryllidaceae,Wild onion,Allium,Allium pskemense,ITS,9,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
33,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,11,82,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
33,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,11,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
33,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,4,5,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
33,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,6,4,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
33,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,7,28,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
33,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,3,6,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
33,Grass,Poaceae,Bluegrass,Poa,Poa compressa,ITS,7,4,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
33,Tree,Pinaceae,Hemlock,Tsuga,Tsuga heterophylla,ITS,8,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
27,Tree,Sapindaceae,Sugar maple,Acer,Acer saccharinum,ITS,3,3,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
27,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,8,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
27,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,7,3,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
27,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,6,7,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
27,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,1,7,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
27,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,5,3,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
27,Grass,Poaceae,Rye,Secale,Secale sylvestre,ITS,9,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
27,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,6,3,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
27,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,10,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
25,Pigweed,Amaranthaceae,Smooth pigweed,Amaranthus,Amaranthus hybridus,ITS,1,179,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
25,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,2,100,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
25,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,5,3,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
25,Crop,Fabaceae,Chickpea,Cicer,Cicer arietinum,ITS,6,2,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
25,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,4,3,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
25,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,3,96,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
21,Tree,Pinaceae,Nordmann Pine,Abies,Abies nordmanniana,ITS,9,2,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
21,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,1,109,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
21,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,8,4,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
21,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,7,4,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
21,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,6,5,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
21,Grass,Poaceae,Ryegrass perennial,Lolium,Lolium perenne,ITS,5,5,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
21,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,2,74,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
21,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,26,55,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
21,Grass,Poaceae,Foxtail millet,Setaria,Setaria pumila,ITS,4,5,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
16,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,1,8,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
16,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,2,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,1,0
15,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,1,28,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,1,0
15,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,5,4,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,1,0
15,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,13,6,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,1,0
15,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,8,13,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,1,0
15,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,3,4,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,1,0
15,Tree,Salicaceae,Willow,Salix,Salix myrsinifolia,ITS,7,2,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,1,0
15,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,8,2,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,1,0
14,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,2,46,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,1,0
14,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,4,5,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,1,0
14,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,8,2,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,1,0
14,Crop,Fabaceae,Chickpea,Cicer,Cicer arietinum,ITS,7,66,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,1,0
14,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,14,6,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,1,0
14,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,7,2,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,1,0
14,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,3,6,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,1,0
13,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,1,17,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,1,0
13,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,2,6,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,1,0
13,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,7,7,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,1,0
13,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,6,2,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,1,0
13,Nightshade,Solanaceae,Black nightshade,Solanum,Solanum nigrum,ITS,5,2,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,1,0
10,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,3,24,4,June,2022,6/21/2022,Prosser,WA,Cannabis,1,1,0
10,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,11,17,4,June,2022,6/21/2022,Prosser,WA,Cannabis,1,1,0
10,Weed,Apiaceae,Hemlock,Conium,Conium maculatum,ITS,1,111,4,June,2022,6/21/2022,Prosser,WA,Cannabis,1,1,0
10,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,12,29,4,June,2022,6/21/2022,Prosser,WA,Cannabis,1,1,0
10,Grass,Poaceae,Ryegrass annual,Lolium,Lolium rigidum,ITS,11,2,4,June,2022,6/21/2022,Prosser,WA,Cannabis,1,1,0
10,Shrub,Rosaceae,Photinia,Pourthiaea,Pourthiaea arguta,ITS,9,3,4,June,2022,6/21/2022,Prosser,WA,Cannabis,1,1,0
10,Tree,Rosaceae,Pear,Pyrus,Pyrus communis,ITS,8,3,4,June,2022,6/21/2022,Prosser,WA,Cannabis,1,1,0
10,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,5,4,4,June,2022,6/21/2022,Prosser,WA,Cannabis,1,1,0
10,Crop,Vitaceae,Grape,Vitis,Vitis tsoi,ITS,6,3,4,June,2022,6/21/2022,Prosser,WA,Cannabis,1,1,0
10,Crop,Vitaceae,Grape,Vitis,Vitis vinifera,ITS,12,2,4,June,2022,6/21/2022,Prosser,WA,Cannabis,1,1,0
W3,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,6,3,1,August,2024,8/12/2024,Prosser,WA,Cannabis,0,1,1
W3,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,8,2,1,August,2024,8/12/2024,Prosser,WA,Cannabis,0,1,1
W3,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,2,41,1,August,2024,8/12/2024,Prosser,WA,Cannabis,0,1,1
W3,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,4,9,1,August,2024,8/12/2024,Prosser,WA,Cannabis,0,1,1
W3,Tree,Rosaceae,Cherry,Prunus,Prunus avium,ITS,5,5,1,August,2024,8/12/2024,Prosser,WA,Cannabis,0,1,1
W3,Russian thistle,Amaranthaceae,Russian thistle,Salsola,Salsola tragus,ITS,8,207,1,August,2024,8/12/2024,Prosser,WA,Cannabis,0,1,1
W3,Nightshade,Solanaceae,Wild tomato,Solanum,Solanum cheesmaniae,ITS,3,14,1,August,2024,8/12/2024,Prosser,WA,Cannabis,0,1,1
W2,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,4,83,1,August,2024,8/12/2024,Prosser,WA,Cannabis,1,1,0
W2,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,7,8,1,August,2024,8/12/2024,Prosser,WA,Cannabis,1,1,0
W2,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,3,89,1,August,2024,8/12/2024,Prosser,WA,Cannabis,1,1,0
W2,Tree,Myrtaceae,Eucalyptus,Eucalyptus,Eucalyptus alba,ITS,2,100,1,August,2024,8/12/2024,Prosser,WA,Cannabis,1,1,0
W2,Crop,Fabaceae,Soybean,Glycine,Glycine max,ITS,28,183,1,August,2024,8/12/2024,Prosser,WA,Cannabis,1,1,0
W2,Crop,Fabaceae,Soybean,Glycine,Glycine soja,trnF,2,,1,August,2024,8/12/2024,Prosser,WA,Cannabis,1,1,0
W2,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,6,62,1,August,2024,8/12/2024,Prosser,WA,Cannabis,1,1,0
W2,Russian thistle,Amaranthaceae,Russian thistle,Salsola,Salsola tragus,ITS,5,68,1,August,2024,8/12/2024,Prosser,WA,Cannabis,1,1,0
R16,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,3,2,1,July,2024,7/30/2024,Hermiston,OR,Potato,1,1,0
R16,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,4,2,1,July,2024,7/30/2024,Hermiston,OR,Potato,1,1,0
R16,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,6,2,1,July,2024,7/30/2024,Hermiston,OR,Potato,1,1,0
R16,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,6,11,1,July,2024,7/30/2024,Hermiston,OR,Potato,1,1,0
R16,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,2,3,1,July,2024,7/30/2024,Hermiston,OR,Potato,1,1,0
R16,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,7,2,1,July,2024,7/30/2024,Hermiston,OR,Potato,1,1,0
R15,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,12,70,1,July,2024,7/30/2024,Hermiston,OR,Potato,1,1,0
R15,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,5,2,1,July,2024,7/30/2024,Hermiston,OR,Potato,1,1,0
R15,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,8,2,1,July,2024,7/30/2024,Hermiston,OR,Potato,1,1,0
R15,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,3,6,1,July,2024,7/30/2024,Hermiston,OR,Potato,1,1,0
R15,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,2,7,1,July,2024,7/30/2024,Hermiston,OR,Potato,1,1,0
R15,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,6,2,1,July,2024,7/30/2024,Hermiston,OR,Potato,1,1,0
282,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,2,11,1,August,2022,8/2/2022,Royal City,WA,Carrot,1,0,0
282,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,3,9,1,August,2022,8/2/2022,Royal City,WA,Carrot,1,0,0
282,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,1,32,1,August,2022,8/2/2022,Royal City,WA,Carrot,1,0,0
282,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,4,6,1,August,2022,8/2/2022,Royal City,WA,Carrot,1,0,0
279,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,4,8,5,August,2022,8/2/2022,Royal City,WA,Carrot,1,0,0
279,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,3,20,5,August,2022,8/2/2022,Royal City,WA,Carrot,1,0,0
279,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,9,2,5,August,2022,8/2/2022,Royal City,WA,Carrot,1,0,0
279,Weed,Asteraceae,Scotch thistle,Onopordum,Onopordum acanthium,ITS,8,2,5,August,2022,8/2/2022,Royal City,WA,Carrot,1,0,0
279,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,10,2,5,August,2022,8/2/2022,Royal City,WA,Carrot,1,0,0
279,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,1,97,5,August,2022,8/2/2022,Royal City,WA,Carrot,1,0,0
279,Tree,Salicaceae,Willow,Salix,Salix myrsinifolia,ITS,5,6,5,August,2022,8/2/2022,Royal City,WA,Carrot,1,0,0
279,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,2,30,5,August,2022,8/2/2022,Royal City,WA,Carrot,1,0,0
279,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,7,4,5,August,2022,8/2/2022,Royal City,WA,Carrot,1,0,0
278,Weed,Amaranthaceae,Saltbush,Atriplex,Atriplex heterosperma,ITS,6,7,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
278,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,3,47,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
278,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,13,10,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
278,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,7,4,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
278,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,21,4,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
278,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,8,3,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
278,Weed,Asteraceae,Fleabane,Erigeron,Erigeron leptorhizon,ITS,27,61,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
278,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,6,66,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
275,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,7,53,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
275,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,trnF,2,2,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
275,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,3,16,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
275,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,13,13,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
275,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,8,2,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
275,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,10,73,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
275,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,9,13,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
275,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,7,65,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
275,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,3,12,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
275,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,trnF,1,3,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
274,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,11,3,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
274,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,8,3,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
274,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,17,2,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
274,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,75,406,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
274,Weed,Asteraceae,Scotch thistle,Onopordum,Onopordum acanthium,ITS,4,20,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
274,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,30,175,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
274,Weed,Sarcobataceae,Greasewood,Sarcobatus,Sarcobatus vermiculatus,ITS,8,48,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
262,Tree,Pinaceae,Nordmann Pine,Abies,Abies nordmanniana,ITS,10,3,3,June,2022,6/21/2022,Royal City,WA,Carrot,1,0,0
262,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,4,19,3,June,2022,6/21/2022,Royal City,WA,Carrot,1,0,0
262,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,8,6,3,June,2022,6/21/2022,Royal City,WA,Carrot,1,0,0
262,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,6,11,3,June,2022,6/21/2022,Royal City,WA,Carrot,1,0,0
262,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,12,22,3,June,2022,6/21/2022,Royal City,WA,Carrot,1,0,0
262,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,15,65,3,June,2022,6/21/2022,Royal City,WA,Carrot,1,0,0
262,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,12,2,3,June,2022,6/21/2022,Royal City,WA,Carrot,1,0,0
262,Tree,Rosaceae,Cherry,Prunus,Prunus avium,ITS,12,561,3,June,2022,6/21/2022,Royal City,WA,Carrot,1,0,0
262,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,3,23,3,June,2022,6/21/2022,Royal City,WA,Carrot,1,0,0
262,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,ITS,9,4,3,June,2022,6/21/2022,Royal City,WA,Carrot,1,0,0
255,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,2,11,5,June,2022,6/30/2022,Royal City,WA,Carrot,1,0,0
255,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,8,2,5,June,2022,6/30/2022,Royal City,WA,Carrot,1,0,0
255,Crop,Brassicaceae,Canola,Brassica,Brassica napus,ITS,1,22,5,June,2022,6/30/2022,Royal City,WA,Carrot,1,0,0
255,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,3,6,5,June,2022,6/30/2022,Royal City,WA,Carrot,1,0,0
255,Mustard,Brassicaceae,Wild cabbage,Brassica,Brassica oleracea,ITS,4,6,5,June,2022,6/30/2022,Royal City,WA,Carrot,1,0,0
255,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,15,5,5,June,2022,6/30/2022,Royal City,WA,Carrot,1,0,0
255,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,12,8,5,June,2022,6/30/2022,Royal City,WA,Carrot,1,0,0
255,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,10,2,5,June,2022,6/30/2022,Royal City,WA,Carrot,1,0,0
250,Crop,Asteraceae,Tarragon,Artemisia,Artemisia dracunculus,ITS,47,210,5,June,2022,6/30/2022,Royal City,WA,Carrot,1,0,0
250,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,15,2,5,June,2022,6/30/2022,Royal City,WA,Carrot,1,0,0
250,Lambsquarter,Amaranthaceae,White lambsquarter,Chenopodium,Chenopodium album,ITS,2,23,5,June,2022,6/30/2022,Royal City,WA,Carrot,1,0,0
250,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,14,2,5,June,2022,6/30/2022,Royal City,WA,Carrot,1,0,0
250,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,18,11,5,June,2022,6/30/2022,Royal City,WA,Carrot,1,0,0
250,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,10,3,5,June,2022,6/30/2022,Royal City,WA,Carrot,1,0,0
250,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,ITS,8,4,5,June,2022,6/30/2022,Royal City,WA,Carrot,1,0,0
250,Weed,Zygophyllaceae,Goathead,Tribulus,Tribulus terrestris,ITS,6,8,5,June,2022,6/30/2022,Royal City,WA,Carrot,1,0,0
229,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,2,11,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
229,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,1,15,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
229,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,3,4,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
229,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,ITS,4,2,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
223,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,1,12,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
223,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,4,7,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
223,Grass,Poaceae,Barnyard grass,Echinochloa,Echinochloa oryzoides,ITS,7,2,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
223,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,6,5,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
223,Grass,Poaceae,Ryegrass annual,Lolium,Lolium rigidum,ITS,2,10,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
223,Grass,Poaceae,Ryegrass perennial,Lolium,Lolium perenne,ITS,8,2,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
223,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,5,6,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
223,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,3,8,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
219,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,7,2,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
219,Grass,Poaceae,Barnyard grass,Echinochloa,Echinochloa oryzoides,ITS,5,3,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
219,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,6,3,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
219,Grass,Poaceae,Ryegrass annual,Lolium,Lolium rigidum,ITS,3,6,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
219,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,2,14,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
219,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,9,17,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
219,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,ITS,4,4,5,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
212,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,1,113,6,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
212,Lambsquarter,Amaranthaceae,Lambsquarter,Chenopodium,Chenopodium amaranticolor,trnF,12,NA,6,June,2022,6/30/2022,Prosser,WA,Cannabis,1,0,0
